Unnamed: 0,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote,whitepaper_link,og_whitepaper_link,combined_links
65,7278,Aave,AAVE,aave,892,2020-10-02T00:00:00.000Z,"['defi', 'dao', 'yield-farming', 'three-arrows-capital-portfolio', 'governance', 'lending-borowing', 'blockchain-capital-portfolio', 'defiance-capital-portfolio', 'framework-ventures-portfolio', 'alameda-research-portfolio', 'pantera-capital-portfolio', 'parafi-capital', 'polygon-ecosystem', 'fantom-ecosystem', 'optimism-ecosystem', 'standard-crypto-portfolio']",,14846044.71269366,16000000.0,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x7Fc66500c84A76Ad7e9c93437bFc5Ac33E2DDaE9'}",66,,,0.10749645,2024-06-08T19:20:00.000Z,"{'USD': {'price': 93.3270202362154, 'volume_24h': 100553894.10445724, 'volume_change_24h': -33.1263, 'percent_change_1h': -0.51028959, 'percent_change_24h': -2.15987395, 'percent_change_7d': -10.25523949, 'percent_change_30d': 4.52447203, 'percent_change_60d': -27.84695009, 'percent_change_90d': -26.25434385, 'market_cap': 1385537115.32932, 'market_cap_dominance': 0.0545, 'fully_diluted_market_cap': 1493232323.78, 'tvl': 12889142950.61832, 'last_updated': '2024-06-08T19:20:00.000Z'}}",https://whitepaper.io/document/533/aave-whitepaper,https://github.com/aave/aave-protocol/blob/master/docs/Aave_Protocol_Whitepaper_v1_0.pdf,https://whitepaper.io/document/533/aave-whitepaper
66,4030,Algorand,ALGO,algorand,424,2019-06-20T00:00:00.000Z,"['pos', 'platform', 'research', 'smart-contracts', 'arrington-xrp-capital-portfolio', 'kenetic-capital-portfolio', 'usv-portfolio', 'multicoin-capital-portfolio', 'exnetwork-capital-portfolio', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",10000000000.0,8177594326.424678,10000000000.0,False,,67,8177594326.424678,1357451939.582647,,2024-06-08T19:20:00.000Z,"{'USD': {'price': 0.16599648813542184, 'volume_24h': 51170013.44600166, 'volume_change_24h': -43.0041, 'percent_change_1h': -0.59040183, 'percent_change_24h': -4.88861989, 'percent_change_7d': -12.1875669, 'percent_change_30d': -12.96822261, 'percent_change_60d': -28.90579518, 'percent_change_90d': -36.72881287, 'market_cap': 1357451939.582647, 'market_cap_dominance': 0.0534, 'fully_diluted_market_cap': 1659964881.35, 'tvl': None, 'last_updated': '2024-06-08T19:20:00.000Z'}}",,https://developer.algorand.org/,https://developer.algorand.org/
67,29210,Jupiter,JUP,jupiter-ag,415,2024-01-31T08:38:13.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'amm', 'solana-ecosystem', 'cross-chain']",,1350000000.0,10000000000.0,False,"{'id': 5426, 'name': 'Solana', 'symbol': 'SOL', 'slug': 'solana', 'token_address': 'JUPyiwrYJFskUPiHa7hkeR8VUtAeFoSYbKedZNsDvCN'}",68,1500000000.0,1478555975.332302,,2024-06-08T19:20:00.000Z,"{'USD': {'price': 0.9857039835548679, 'volume_24h': 89551568.31225662, 'volume_change_24h': -36.0681, 'percent_change_1h': -0.82106919, 'percent_change_24h': -3.22856102, 'percent_change_7d': -9.81522459, 'percent_change_30d': -7.15681793, 'percent_change_60d': -27.36572236, 'percent_change_90d': 25.87668565, 'market_cap': 1330700377.7990716, 'market_cap_dominance': 0.0524, 'fully_diluted_market_cap': 9857039835.55, 'tvl': None, 'last_updated': '2024-06-08T19:20:00.000Z'}}",,,
68,30171,Ethena,ENA,ethena,156,2024-03-29T04:42:08.000Z,"['defi', 'binance-labs-portfolio', 'okx-ventures-portfolio']",,1520312500.0,15000000000.0,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x57e114B691Db790C35207b2e685D4A43181e6061'}",69,1479139274.0,1239797235.209051,,2024-06-08T19:20:00.000Z,"{'USD': {'price': 0.8381883011302227, 'volume_24h': 176251141.91573605, 'volume_change_24h': -32.142, 'percent_change_1h': -0.94317372, 'percent_change_24h': -2.80257048, 'percent_change_7d': -6.86096233, 'percent_change_30d': -3.90579726, 'percent_change_60d': -31.7542637, 'percent_change_90d': 21.89945583, 'market_cap': 1274308151.5620418, 'market_cap_dominance': 0.0502, 'fully_diluted_market_cap': 0, 'tvl': None, 'last_updated': '2024-06-08T19:20:00.000Z'}}",,https://ethena-labs.gitbook.io/ethena-labs/,https://ethena-labs.gitbook.io/ethena-labs/
69,25028,ORDI,ORDI,ordi,165,2023-05-08T05:51:24.000Z,"['bitcoin-ecosystem', 'brc-20', 'inscriptions']",21000000.0,21000000.0,21000000.0,False,"{'id': 1, 'name': 'Ordinals - BRC20', 'symbol': 'BTC', 'slug': 'bitcoin', 'token_address': 'b61b0172d95e266c18aea0c624db987e971a5d6d4ebc2aaed85da4642d635735i0'}",70,21000000.0,1253334403.2912486,,2024-06-08T19:21:00.000Z,"{'USD': {'price': 59.6825906329166, 'volume_24h': 354696764.53225577, 'volume_change_24h': -30.5296, 'percent_change_1h': -0.94512927, 'percent_change_24h': 0.838355, 'percent_change_7d': 26.15359805, 'percent_change_30d': 54.5930777, 'percent_change_60d': -12.53384333, 'percent_change_90d': -21.29278722, 'market_cap': 1253334403.2912486, 'market_cap_dominance': 0.0493, 'fully_diluted_market_cap': 1253334403.29, 'tvl': None, 'last_updated': '2024-06-08T19:21:00.000Z'}}",,,
70,4558,Flow,FLOW,flow,192,2021-01-27T00:00:00.000Z,"['platform', 'collectibles-nfts', 'staking', 'coinbase-ventures-portfolio', 'coinfund-portfolio', 'dcg-portfolio', 'ledgerprime-portfolio', 'a16z-portfolio', 'animoca-brands-portfolio', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",,1511780104.0,1511780103.8756232,True,,71,,,,2024-06-08T19:21:00.000Z,"{'USD': {'price': 0.799692362155726, 'volume_24h': 44851812.41072156, 'volume_change_24h': -5.5976, 'percent_change_1h': -0.84324921, 'percent_change_24h': -5.11204092, 'percent_change_7d': -10.03614341, 'percent_change_30d': -11.09385168, 'percent_change_60d': -36.31934434, 'percent_change_90d': -43.95913179, 'market_cap': 1208959002.4277892, 'market_cap_dominance': 0.0476, 'fully_diluted_market_cap': 1208959002.33, 'tvl': None, 'last_updated': '2024-06-08T19:21:00.000Z'}}",,https://www.onflow.org/technical-paper/,https://www.onflow.org/technical-paper/
71,7080,Gala,GALA,gala,432,2020-09-16T00:00:00.000Z,"['collectibles-nfts', 'gaming', 'binance-smart-chain', 'polygon-ecosystem', 'play-to-earn', 'dwf-labs-portfolio']",,31621742416.41601,33650902552.430645,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xd1d2Eb1B1e90B638588728b4130137D262C87cae'}",72,35229668030.34851,1345181931.650174,,2024-06-08T19:20:00.000Z,"{'USD': {'price': 0.03818321337831995, 'volume_24h': 199424448.1158936, 'volume_change_24h': -24.5583, 'percent_change_1h': -0.27431237, 'percent_change_24h': -2.85466945, 'percent_change_7d': -10.7908065, 'percent_change_30d': -12.56111658, 'percent_change_60d': -37.50938567, 'percent_change_90d': -51.62518231, 'market_cap': 1207419738.0802834, 'market_cap_dominance': 0.0475, 'fully_diluted_market_cap': 1284899592.53, 'tvl': None, 'last_updated': '2024-06-08T19:20:00.000Z'}}",,,
72,29587,Wormhole,W,wormhole,221,2024-03-29T04:25:44.000Z,"['collectibles-nfts', 'defi', 'interoperability', 'dao', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'governance', 'solana-ecosystem', 'arrington-xrp-capital-portfolio', 'multicoin-capital-portfolio', 'web3', 'cross-chain', 'jump-crypto']",,1800000000.0,10000000000.0,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xB0fFa8000886e57F86dd5264b9582b2Ad87b2b91'}",73,1800000000.0,1198213454.633581,,2024-06-08T19:20:00.000Z,"{'USD': {'price': 0.6656741414631006, 'volume_24h': 289939721.88080835, 'volume_change_24h': -14.6216, 'percent_change_1h': -3.60359712, 'percent_change_24h': 0.18482874, 'percent_change_7d': 12.62902045, 'percent_change_30d': 6.91152634, 'percent_change_60d': -22.76650575, 'percent_change_90d': -51.74414403, 'market_cap': 1198213454.633581, 'market_cap_dominance': 0.0472, 'fully_diluted_market_cap': 0, 'tvl': None, 'last_updated': '2024-06-08T19:20:00.000Z'}}",,,
73,28298,Beam,BEAM,onbeam,132,2021-10-29T04:07:32.000Z,"['gaming', 'ethereum-ecosystem', 'binance-chain', 'binance-launchpool', 'governance', 'play-to-earn', 'token', 'gaming-guild', 'spartan-group', 'dwf-labs-portfolio']",62434008330.0,49466004168.0,62434008330.0,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x62D0A8458eD7719FDAF978fe5929C6D342B0bFcE'}",74,49466004168.0,1139014206.225163,,2024-06-08T19:20:00.000Z,"{'USD': {'price': 0.023026202042856766, 'volume_24h': 16730242.54787092, 'volume_change_24h': -50.3149, 'percent_change_1h': -0.71639389, 'percent_change_24h': -1.91251973, 'percent_change_7d': -22.31501987, 'percent_change_30d': -5.56537358, 'percent_change_60d': -23.07804166, 'percent_change_90d': -43.96868451, 'market_cap': 1139014206.225163, 'market_cap_dominance': 0.0448, 'fully_diluted_market_cap': 1437618090.15, 'tvl': None, 'last_updated': '2024-06-08T19:20:00.000Z'}}",,https://docs.onbeam.com/,https://docs.onbeam.com/
74,3602,Bitcoin SV,BSV,bitcoin-sv,238,2018-11-09T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'medium-of-exchange', 'store-of-value', 'state-channel', 'bitcoin-ecosystem']",,19712656.25,19712656.25,False,,75,,,,2024-06-08T19:20:00.000Z,"{'USD': {'price': 56.50698516287228, 'volume_24h': 39904067.01978614, 'volume_change_24h': -25.6587, 'percent_change_1h': -0.01322373, 'percent_change_24h': -1.13744518, 'percent_change_7d': -7.25660642, 'percent_change_30d': -11.28776364, 'percent_change_60d': -40.66605163, 'percent_change_90d': -48.22359231, 'market_cap': 1113902774.2395515, 'market_cap_dominance': 0.0438, 'fully_diluted_market_cap': 1113902774.24, 'tvl': None, 'last_updated': '2024-06-08T19:20:00.000Z'}}",,,
75,7950,Flare,FLR,flare,73,2020-12-11T00:00:00.000Z,"['layer-1', 'dwf-labs-portfolio']",,40881953105.838165,100559787198.0,False,,76,40881953105.838165,1111311917.4384751,,2024-06-08T19:20:00.000Z,"{'USD': {'price': 0.027183435061466612, 'volume_24h': 12991849.40526986, 'volume_change_24h': -51.3004, 'percent_change_1h': -0.67519523, 'percent_change_24h': -1.57827443, 'percent_change_7d': 0.53285153, 'percent_change_30d': -6.46164707, 'percent_change_60d': -31.19572309, 'percent_change_90d': -34.36329822, 'market_cap': 1111311917.4384751, 'market_cap_dominance': 0.0437, 'fully_diluted_market_cap': 2733560445.09, 'tvl': None, 'last_updated': '2024-06-08T19:20:00.000Z'}}",,https://docs.flare.network/,https://docs.flare.network/
76,28324,dYdX (Native),DYDX,dydx-chain,169,2021-08-03T00:00:00.000Z,['decentralized-exchange-dex-token'],,593526139.29,766665433.33,False,"{'id': 12220, 'name': 'Osmosis', 'symbol': 'OSMO', 'slug': 'osmosis', 'token_address': 'ibc/831F0B1BBB1D08A2B75311892876D71565478C532967545476DF4C2D7492E48C'}",77,501325666.72,927213243.6873776,,2024-06-08T19:20:00.000Z,"{'USD': {'price': 1.849522785764815, 'volume_24h': 54088978.77788983, 'volume_change_24h': -41.7518, 'percent_change_1h': -0.78324987, 'percent_change_24h': -2.12585832, 'percent_change_7d': -8.74546955, 'percent_change_30d': -13.85316801, 'percent_change_60d': -40.07664029, 'percent_change_90d': -54.18879211, 'market_cap': 1097740118.5638764, 'market_cap_dominance': 0.0432, 'fully_diluted_market_cap': 1417965188, 'tvl': None, 'last_updated': '2024-06-08T19:20:00.000Z'}}",,https://docs.dydx.community/dydx-token-migration/start-here/introduction,https://docs.dydx.community/dydx-token-migration/start-here/introduction
77,6783,Axie Infinity,AXS,axie-infinity,458,2020-08-31T00:00:00.000Z,"['collectibles-nfts', 'gaming', 'binance-launchpad', 'metaverse', 'defiance-capital-portfolio', 'play-to-earn', 'animoca-brands-portfolio', 'sec-security-token', 'alleged-sec-securities']",,145704491.22477332,270000000.0,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xbb0e17ef65f82ab018d8edd776e8dd940327b28b'}",78,145704446.15999323,1089251615.1137743,,2024-06-08T19:20:00.000Z,"{'USD': {'price': 7.475760993029021, 'volume_24h': 51970879.63008451, 'volume_change_24h': -21.6603, 'percent_change_1h': -0.65926751, 'percent_change_24h': -4.60305779, 'percent_change_7d': -3.34744539, 'percent_change_30d': 2.12661561, 'percent_change_60d': -25.028277, 'percent_change_90d': -42.37065096, 'market_cap': 1089251952.0072997, 'market_cap_dominance': 0.0429, 'fully_diluted_market_cap': 2018455468.12, 'tvl': None, 'last_updated': '2024-06-08T19:20:00.000Z'}}",,https://whitepaper.axieinfinity.com/,https://whitepaper.axieinfinity.com/
78,16086,BitTorrent [New],BTT,bittorrent-new,161,2019-01-31T00:00:00.000Z,"['platform', 'distributed-computing', 'filesharing', 'interoperability', 'staking', 'tron-ecosystem', 'storage', 'binance-launchpad', 'binance-labs-portfolio', 'web3', 'bnb-chain', 'sec-security-token', 'alleged-sec-securities', 'depin']",,968246428571000.0,990000000000000.0,False,"{'id': 1958, 'name': 'Tron20', 'symbol': 'TRX', 'slug': 'tron', 'token_address': 'TAFjULxiVgT4qWk6UZwjqwZXTSaGaqnVp4'}",79,,,,2024-06-08T19:20:00.000Z,"{'USD': {'price': 1.1001032349475316e-06, 'volume_24h': 34370651.64886802, 'volume_change_24h': 25.0529, 'percent_change_1h': -0.21277798, 'percent_change_24h': -1.62209431, 'percent_change_7d': -5.4576828, 'percent_change_30d': -8.78891625, 'percent_change_60d': -26.46748418, 'percent_change_90d': -36.43122565, 'market_cap': 1065171028.2973512, 'market_cap_dominance': 0.0419, 'fully_diluted_market_cap': 1089102202.6, 'tvl': None, 'last_updated': '2024-06-08T19:20:00.000Z'}}",,https://www.bittorrent.com/btt/btt-docs/BitTorrent_(BTT)_White_Paper_v0.8.7_Feb_2019.pdf,https://www.bittorrent.com/btt/btt-docs/BitTorrent_(BTT)_White_Paper_v0.8.7_Feb_2019.pdf
79,4066,Chiliz,CHZ,chiliz,464,2019-07-01T00:00:00.000Z,"['sports', 'collectibles-nfts', 'content-creation', 'payments', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",,8888289967.124962,8888888888.0,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x3506424f91fd33084466f402d5d97f05f8e3b4af'}",80,,,,2024-06-08T19:20:00.000Z,"{'USD': {'price': 0.1180941590679054, 'volume_24h': 110303707.44345373, 'volume_change_24h': -40.9254, 'percent_change_1h': -0.54812847, 'percent_change_24h': -3.67536296, 'percent_change_7d': -21.7677598, 'percent_change_30d': -4.68261924, 'percent_change_60d': -20.75504279, 'percent_change_90d': -21.51113692, 'market_cap': 1049655129.2193228, 'market_cap_dominance': 0.0413, 'fully_diluted_market_cap': 1049725858.28, 'tvl': None, 'last_updated': '2024-06-08T19:20:00.000Z'}}",https://whitepaper.io/document/522/chiliz-whitepaper,,https://whitepaper.io/document/522/chiliz-whitepaper
80,3155,Quant,QNT,quant,250,2018-08-10T00:00:00.000Z,"['platform', 'interoperability', 'real-world-assets']",14881364.0,12072738.0,14881364.0,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4a220e6096b25eadb88358cb44068a3248254675'}",81,,,,2024-06-08T19:20:00.000Z,"{'USD': {'price': 83.54170468768098, 'volume_24h': 23133933.67499366, 'volume_change_24h': -29.0772, 'percent_change_1h': -0.17266516, 'percent_change_24h': -2.5686226, 'percent_change_7d': -7.08449958, 'percent_change_30d': -14.94753599, 'percent_change_60d': -28.58851172, 'percent_change_90d': -29.52997835, 'market_cap': 1008577112.7677443, 'market_cap_dominance': 0.0397, 'fully_diluted_market_cap': 1243214516.64, 'tvl': None, 'last_updated': '2024-06-08T19:20:00.000Z'}}",https://whitepaper.io/document/420/quant-whitepaper,,https://whitepaper.io/document/420/quant-whitepaper
81,7431,Akash Network,AKT,akash-network,82,2020-10-16T00:00:00.000Z,"['cosmos-ecosystem', 'ai-big-data', 'distributed-computing', 'web3', 'injective-ecosystem', 'generative-ai', 'depin']",388539008.0,239722473.562884,239722473.562884,False,,82,,,,2024-06-08T19:20:00.000Z,"{'USD': {'price': 4.191231649180877, 'volume_24h': 9954463.15483948, 'volume_change_24h': -34.1282, 'percent_change_1h': 0.64274002, 'percent_change_24h': -0.21376227, 'percent_change_7d': -10.09288121, 'percent_change_30d': -17.77161742, 'percent_change_60d': 1.96729647, 'percent_change_90d': -31.22506055, 'market_cap': 1004732418.2166855, 'market_cap_dominance': 0.0395, 'fully_diluted_market_cap': 1628456987.27, 'tvl': None, 'last_updated': '2024-06-08T19:20:00.000Z'}}",https://whitepaper.io/document/633/akash-network-whitepaper,,https://whitepaper.io/document/633/akash-network-whitepaper
